Date,Close
24/04/2009,2103.629883
27/04/2009,2085.629883
28/04/2009,2063.5
29/04/2009,2061.050049
30/04/2009,2103.5
04/05/2009,2137.620117
05/05/2009,2197.199951
06/05/2009,2206.22998
07/05/2009,2238.919922
08/05/2009,2241.97998
11/05/2009,2265.550049
12/05/2009,2253.909912
13/05/2009,2283.600098
14/05/2009,2264.22998
15/05/2009,2308.699951
18/05/2009,2279.370117
19/05/2009,2309.580078
20/05/2009,2333.76001
21/05/2009,2333.790039
22/05/2009,2316.889893
25/05/2009,2334.620117
26/05/2009,2309.679932
27/05/2009,2356.379883
28/05/2009,2354.370117
29/05/2009,2389.310059
01/06/2009,2458.649902
02/06/2009,2490.419922
03/06/2009,2471.189941
04/06/2009,2494.23999
05/06/2009,2528.679932
08/06/2009,2517.72998
09/06/2009,2488.26001
10/06/2009,2530.719971
11/06/2009,2598.800049
15/06/2009,2612.850098
16/06/2009,2514.169922
17/06/2009,2441.75
18/06/2009,2434.26001
19/06/2009,2398.300049
22/06/2009,2411.879883
23/06/2009,2370.060059
24/06/2009,2415.830078
25/06/2009,2467.560059
26/06/2009,2477.439941
29/06/2009,2468.050049
30/06/2009,2437.98999
01/07/2009,2432.889893
02/07/2009,2438.040039
03/07/2009,2431.340088
06/07/2009,2449.100098
07/07/2009,2471.76001
08/07/2009,2461.98999
09/07/2009,2473.850098
10/07/2009,2487.219971
13/07/2009,2483.389893
14/07/2009,2492.300049
15/07/2009,2515.949951
16/07/2009,2553.959961
17/07/2009,2553.959961
20/07/2009,2587.909912
21/07/2009,2593.51001
22/07/2009,2612.379883
23/07/2009,2612
24/07/2009,2676.469971
27/07/2009,2732.620117
28/07/2009,2768.76001
29/07/2009,2803.389893
30/07/2009,2764.97998
31/07/2009,2798.330078
03/08/2009,2835.110107
04/08/2009,2886.959961
05/08/2009,2886.959961
06/08/2009,2841.209961
07/08/2009,2782.97998
10/08/2009,2850.580078
11/08/2009,2860.540039
12/08/2009,2828.52002
13/08/2009,2856.060059
14/08/2009,2850.01001
17/08/2009,2771.179932
18/08/2009,2731.550049
19/08/2009,2760.889893
20/08/2009,2720.179932
24/08/2009,2859.179932
25/08/2009,2858.149902
26/08/2009,2863.530029
27/08/2009,2881.399902
28/08/2009,2884.179932
01/09/2009,2852.929932
02/09/2009,2808.209961
03/09/2009,2803.310059
04/09/2009,2830.98999
07/09/2009,2830.98999
08/09/2009,2852.47998
09/09/2009,2829.409912
10/09/2009,2835.909912
11/09/2009,2870.830078
14/09/2009,2821.72998
15/09/2009,2789.360107
16/09/2009,2768.610107
17/09/2009,2771.969971
18/09/2009,2789.330078
21/09/2009,2789.330078
22/09/2009,2784.780029
23/09/2009,2842.51001
24/09/2009,2837.340088
25/09/2009,2821.340088
28/09/2009,2784.649902
29/09/2009,2807.320068
30/09/2009,2800.820068
01/10/2009,2829.02002
02/10/2009,2820.030029
05/10/2009,2819.47998
06/10/2009,2884.459961
07/10/2009,2967.060059
08/10/2009,2968.02002
09/10/2009,2942.780029
12/10/2009,2930.969971
13/10/2009,2930.090088
14/10/2009,2930.699951
15/10/2009,2942.790039
16/10/2009,2922.820068
19/10/2009,2932.199951
20/10/2009,2945.26001
21/10/2009,2919.899902
22/10/2009,2888.719971
23/10/2009,2932.98999
26/10/2009,2941.530029
27/10/2009,2935.73999
28/10/2009,2908.209961
29/10/2009,2862.330078
30/10/2009,2908.5
02/11/2009,2908.5
03/11/2009,2908.23999
04/11/2009,2907.629883
05/11/2009,2944.51001
06/11/2009,2931.469971
09/11/2009,2915.709961
10/11/2009,2996.709961
11/11/2009,3047.139893
12/11/2009,3073.919922
13/11/2009,3034.320068
16/11/2009,3011.360107
17/11/2009,3032.090088
18/11/2009,3052.610107
19/11/2009,3083.300049
20/11/2009,3068.72998
23/11/2009,3048
24/11/2009,3074.659912
25/11/2009,3064.300049
26/11/2009,3089.820068
27/11/2009,3044.969971
01/12/2009,3097.919922
02/12/2009,3119.959961
03/12/2009,3090.909912
04/12/2009,3061.98999
07/12/2009,3046.629883
08/12/2009,3012.070068
09/12/2009,2981.25
10/12/2009,3006.570068
11/12/2009,3031.129883
14/12/2009,3042.100098
15/12/2009,3046.570068
16/12/2009,3032.370117
17/12/2009,3048.149902
18/12/2009,3016.98999
21/12/2009,3020.560059
22/12/2009,3016.159912
23/12/2009,3024.330078
24/12/2009,3024.330078
25/12/2009,null
28/12/2009,3032.840088
29/12/2009,3052.679932
30/12/2009,null
04/01/2010,3005.01001
05/01/2010,3028.459961
06/01/2010,3039.929932
07/01/2010,3077.780029
08/01/2010,3077.179932
11/01/2010,3087.350098
12/01/2010,3105.620117
13/01/2010,3096.699951
14/01/2010,3121.909912
15/01/2010,3118.469971
18/01/2010,3106.300049
19/01/2010,3084.570068
20/01/2010,3083.860107
21/01/2010,3085.580078
22/01/2010,3023.469971
25/01/2010,2967.959961
26/01/2010,2955.699951
27/01/2010,2919.47998
28/01/2010,2961.629883
29/01/2010,2953.189941
01/02/2010,2883.209961
02/02/2010,2864.179932
03/02/2010,2884.810059
04/02/2010,2914.870117
05/02/2010,2855.639893
08/02/2010,2846.600098
09/02/2010,2797.610107
10/02/2010,2857.23999
11/02/2010,2908.879883
12/02/2010,2949.649902
15/02/2010,2963.23999
16/02/2010,2967.709961
17/02/2010,3018.669922
18/02/2010,2999.939941
19/02/2010,2978.530029
23/02/2010,3013.139893
24/02/2010,2981.139893
25/02/2010,3031.26001
26/02/2010,3043.75
01/03/2010,3078.909912
02/03/2010,3061.889893
03/03/2010,3069.290039
04/03/2010,3034.129883
05/03/2010,3040.919922
08/03/2010,3094.97998
09/03/2010,3107.350098
10/03/2010,3119.629883
11/03/2010,3125.560059
12/03/2010,3072.909912
15/03/2010,3076.790039
16/03/2010,3085.129883
17/03/2010,3088.050049
18/03/2010,3100.949951
19/03/2010,3097.22998
22/03/2010,3083.889893
23/03/2010,3129.23999
24/03/2010,3166.600098
25/03/2010,3171.139893
26/03/2010,3180.679932
29/03/2010,3177.560059
30/03/2010,3202.169922
31/03/2010,3161.800049
05/04/2010,3186.77002
06/04/2010,3253.47998
07/04/2010,3270.370117
08/04/2010,3256.120117
12/04/2010,3294.830078
13/04/2010,3299.899902
14/04/2010,3299.689941
15/04/2010,3278.840088
16/04/2010,3265.540039
19/04/2010,3203.909912
20/04/2010,3147.5
21/04/2010,3204.469971
22/04/2010,3237.570068
23/04/2010,3244.449951
26/04/2010,3292.590088
27/04/2010,3307.709961
28/04/2010,3284.780029
29/04/2010,3297
30/04/2010,3290.090088
04/05/2010,3290.679932
05/05/2010,3176.850098
06/05/2010,3167.830078
07/05/2010,3142.060059
10/05/2010,3142.060059
11/05/2010,3262.929932
12/05/2010,3269.409912
13/05/2010,3327.689941
14/05/2010,3330.419922
17/05/2010,3289.310059
18/05/2010,3265.070068
19/05/2010,3222.189941
20/05/2010,3213.800049
21/05/2010,3179.360107
24/05/2010,3191.290039
25/05/2010,3102.590088
26/05/2010,3125.149902
27/05/2010,3156.530029
28/05/2010,3252.629883
31/05/2010,3272.72998
01/06/2010,3266.620117
02/06/2010,3289.560059
03/06/2010,3355.22998
04/06/2010,3357.050049
07/06/2010,3266.110107
08/06/2010,3274.26001
09/06/2010,3254.830078
10/06/2010,3224.48999
11/06/2010,3265.439941
15/06/2010,3282.419922
16/06/2010,3307.649902
17/06/2010,3313.52002
18/06/2010,3335.47998
21/06/2010,3357.879883
22/06/2010,3351.689941
23/06/2010,3342.969971
24/06/2010,3333.969971
25/06/2010,3352.459961
28/06/2010,3363.899902
29/06/2010,3372.709961
01/07/2010,3315.26001
02/07/2010,3290.97998
05/07/2010,3311.73999
06/07/2010,3335.709961
07/07/2010,3350.080078
08/07/2010,3398.159912
09/07/2010,3394.560059
12/07/2010,3406.959961
13/07/2010,3435.850098
15/07/2010,3467.629883
16/07/2010,3442.679932
19/07/2010,3424.290039
20/07/2010,3405.689941
21/07/2010,3418.709961
22/07/2010,3414.899902
23/07/2010,3416.100098
26/07/2010,3414.030029
27/07/2010,3436.590088
28/07/2010,3451.909912
29/07/2010,3429.350098
30/07/2010,3426.949951
02/08/2010,3455.23999
03/08/2010,3484.080078
04/08/2010,3503.48999
05/08/2010,3521.100098
06/08/2010,3516.280029
09/08/2010,3524.699951
10/08/2010,3525.810059
11/08/2010,3522.719971
12/08/2010,3483.02002
13/08/2010,3469.52002
16/08/2010,3479.669922
17/08/2010,3502.25
18/08/2010,3534.800049
19/08/2010,3560.389893
20/08/2010,3593.600098
24/08/2010,3530.48999
25/08/2010,3554.149902
26/08/2010,3595.580078
27/08/2010,3558.669922
31/08/2010,3566.22998
01/09/2010,3593.409912
02/09/2010,3666.540039
03/09/2010,3734.699951
06/09/2010,3744.01001
07/09/2010,3775.419922
08/09/2010,3804.72998
09/09/2010,3902.560059
13/09/2010,3972.600098
14/09/2010,3968.290039
15/09/2010,3973.47998
16/09/2010,4005.459961
17/09/2010,3979.350098
20/09/2010,4053.320068
21/09/2010,4087.959961
22/09/2010,4054.179932
23/09/2010,4067.429932
24/09/2010,4078.870117
27/09/2010,4122.830078
28/09/2010,4123.950195
29/09/2010,4111.049805
30/09/2010,4100.069824
01/10/2010,4111.990234
04/10/2010,4188.310059
05/10/2010,4171.870117
06/10/2010,4196.72998
07/10/2010,4245.049805
08/10/2010,4236.97998
11/10/2010,4218.790039
12/10/2010,4166.52002
13/10/2010,4194.060059
14/10/2010,4233.379883
15/10/2010,4216.350098
18/10/2010,4215.109863
19/10/2010,4191.25
20/10/2010,4191.959961
21/10/2010,4249.169922
22/10/2010,4286.870117
26/10/2010,4279.529785
27/10/2010,4285.069824
28/10/2010,4260.689941
29/10/2010,4268.740234
02/11/2010,4341.740234
03/11/2010,4381.859863
04/11/2010,4397.299805
05/11/2010,4349.109863
08/11/2010,4295.620117
09/11/2010,4266.450195
10/11/2010,4197.569824
11/11/2010,4144.410156
12/11/2010,4076.679932
15/11/2010,4139.319824
17/11/2010,4069.310059
18/11/2010,4120.620117
19/11/2010,4203.600098
22/11/2010,4186.890137
23/11/2010,4147.350098
25/11/2010,4097.490234
26/11/2010,4053.580078
30/11/2010,3953.699951
01/12/2010,4002.879883
02/12/2010,4148.899902
03/12/2010,4176.47998
06/12/2010,4223.120117
07/12/2010,4197.919922
08/12/2010,4221.089844
09/12/2010,4209.419922
10/12/2010,4135.75
13/12/2010,4115.379883
14/12/2010,4148.029785
15/12/2010,4089.75
16/12/2010,4039.399902
17/12/2010,4057.330078
20/12/2010,4077.060059
21/12/2010,4091.860107
22/12/2010,4113.689941
23/12/2010,4166.040039
28/12/2010,4163.990234
29/12/2010,4199.310059
30/12/2010,4201.140137
03/01/2011,4215.209961
04/01/2011,4218.72998
05/01/2011,4212.97998
06/01/2011,4217.25
07/01/2011,4202.52002
10/01/2011,4112.580078
11/01/2011,4032.370117
12/01/2011,4037.22998
13/01/2011,4070.110107
14/01/2011,4132.040039
17/01/2011,4148.160156
18/01/2011,4072.590088
19/01/2011,4039.560059
20/01/2011,4006.23999
21/01/2011,3951.040039
24/01/2011,3902.709961
25/01/2011,3960.300049
26/01/2011,3931.639893
27/01/2011,3990.48999
28/01/2011,3970.340088
31/01/2011,3881.469971
01/02/2011,3830.48999
02/02/2011,3891.070068
03/02/2011,3888.550049
04/02/2011,3872.350098
07/02/2011,3880.030029
08/02/2011,3878.47998
09/02/2011,3843.370117
10/02/2011,3738.310059
11/02/2011,3749.149902
14/02/2011,3796.72998
15/02/2011,3790.780029
16/02/2011,3812.040039
17/02/2011,3866.379883
18/02/2011,3851.23999
21/02/2011,3837.439941
22/02/2011,3784.070068
23/02/2011,3757.040039
24/02/2011,3730.840088
25/02/2011,3737.040039
28/02/2011,3766.72998
01/03/2011,3784.22998
02/03/2011,3773.709961
03/03/2011,3834.050049
04/03/2011,3882.709961
07/03/2011,3886.47998
08/03/2011,3898.870117
09/03/2011,3926.860107
10/03/2011,3959.939941
11/03/2011,3924.350098
14/03/2011,3918.699951
15/03/2011,3896.310059
16/03/2011,3878.439941
17/03/2011,3817.379883
18/03/2011,3839.879883
21/03/2011,3844.310059
22/03/2011,3854.139893
23/03/2011,3855.52002
24/03/2011,3841.540039
25/03/2011,3875.810059
28/03/2011,3913.97998
29/03/2011,3907.22998
30/03/2011,4023.73999
31/03/2011,4055.139893
01/04/2011,4129.540039
04/04/2011,4209.430176
05/04/2011,4167.089844
06/04/2011,4212.52002
07/04/2011,4219.430176
08/04/2011,4241.009766
11/04/2011,4227.990234
12/04/2011,4199.47998
13/04/2011,4203.680176
14/04/2011,4234.959961
15/04/2011,4251.640137
18/04/2011,4269.189941
19/04/2011,4245.209961
20/04/2011,4274.77002
25/04/2011,4331.370117
26/04/2011,4305.569824
27/04/2011,4321.319824
28/04/2011,4278.830078
29/04/2011,4319.509766
02/05/2011,4326.759766
03/05/2011,4319.370117
04/05/2011,4298.209961
05/05/2011,4248.680176
06/05/2011,4219.069824
09/05/2011,4257.149902
10/05/2011,4303.129883
11/05/2011,4335.040039
12/05/2011,4312.009766
13/05/2011,4292.109863
16/05/2011,4300.810059
17/05/2011,4261.600098
18/05/2011,4303.310059
19/05/2011,4297.930176
20/05/2011,4285.160156
23/05/2011,4263.189941
24/05/2011,4227.080078
25/05/2011,4190.97998
26/05/2011,4230.560059
27/05/2011,4274.509766
30/05/2011,4295.240234
31/05/2011,4244.640137
01/06/2011,4286.459961
02/06/2011,4324.97998
03/06/2011,4297.620117
06/06/2011,4258.899902
07/06/2011,4236.450195
08/06/2011,4255.439941
09/06/2011,4224.339844
10/06/2011,4219.580078
13/06/2011,4171.540039
14/06/2011,4140.27002
15/06/2011,4201.379883
16/06/2011,4173.080078
17/06/2011,4153.109863
21/06/2011,4211.810059
22/06/2011,4245.279785
23/06/2011,4241.140137
24/06/2011,4291.439941
27/06/2011,4289.290039
28/06/2011,4289.990234
29/06/2011,4249.350098
30/06/2011,4291.209961
01/07/2011,4351.629883
04/07/2011,4421.560059
05/07/2011,4439.609863
06/07/2011,4398.75
07/07/2011,4375.850098
08/07/2011,4391.459961
11/07/2011,4375.859863
12/07/2011,4350.089844
13/07/2011,4404
14/07/2011,4423.549805
15/07/2011,4458.740234
18/07/2011,4476.009766
19/07/2011,4485.649902
20/07/2011,4507.040039
21/07/2011,4480.009766
22/07/2011,4478.359863
25/07/2011,4480.5
26/07/2011,4465.870117
27/07/2011,4482.890137
28/07/2011,4482.799805
29/07/2011,4503.629883
01/08/2011,4550.529785
02/08/2011,4541.22998
03/08/2011,4488.450195
04/08/2011,4501.529785
05/08/2011,4437.549805
08/08/2011,4331.240234
09/08/2011,4157.029785
10/08/2011,4290.140137
11/08/2011,4311.02002
12/08/2011,4321.72998
15/08/2011,4332.629883
16/08/2011,4372.700195
17/08/2011,4340.27002
18/08/2011,4403.540039
19/08/2011,4339.899902
22/08/2011,4291.109863
23/08/2011,4375.390137
24/08/2011,4366.450195
25/08/2011,4342.689941
26/08/2011,4305.560059
31/08/2011,4348.5
01/09/2011,4366.589844
02/09/2011,4392.910156
05/09/2011,4382.560059
06/09/2011,4303.080078
07/09/2011,4315.209961
08/09/2011,4356.72998
09/09/2011,4346.069824
12/09/2011,4296.049805
13/09/2011,4292.910156
14/09/2011,4258.859863
15/09/2011,4291.399902
16/09/2011,4290.169922
19/09/2011,4307.990234
20/09/2011,4219.819824
21/09/2011,4204.290039
22/09/2011,4096.100098
23/09/2011,3885.959961
26/09/2011,3721.219971
28/09/2011,3876.120117
29/09/2011,3877.629883
30/09/2011,3999.649902
03/10/2011,3865.830078
04/10/2011,3829.919922
05/10/2011,3823.129883
06/10/2011,3890.52002
07/10/2011,4009.26001
10/10/2011,4040.580078
11/10/2011,4109.27002
12/10/2011,4119.709961
13/10/2011,4134.47998
14/10/2011,4153.399902
17/10/2011,4214.450195
18/10/2011,4157.259766
19/10/2011,4193.549805
20/10/2011,4170.569824
21/10/2011,4166.600098
24/10/2011,4201.080078
25/10/2011,4242.52002
26/10/2011,4224.759766
27/10/2011,4267.5
28/10/2011,4333.720215
02/11/2011,4260.410156
03/11/2011,4210.25
04/11/2011,4271.720215
08/11/2011,4314.669922
09/11/2011,4346.200195
10/11/2011,4285.060059
11/11/2011,4312.959961
14/11/2011,4356.870117
15/11/2011,4363.72998
16/11/2011,4341.620117
17/11/2011,4334.660156
18/11/2011,4302.430176
21/11/2011,4299.470215
22/11/2011,4289.75
23/11/2011,4271.589844
24/11/2011,4237.649902
