Date,Close
20/04/2012,5156.459961
23/04/2012,5163.089844
24/04/2012,5169.600098
25/04/2012,5204.839844
26/04/2012,5218.970215
27/04/2012,5169.049805
30/04/2012,5202.700195
02/05/2012,5228.839844
03/05/2012,5300.410156
04/05/2012,5297.549805
07/05/2012,5229.529785
08/05/2012,5242.060059
09/05/2012,5214.790039
10/05/2012,5192.100098
11/05/2012,5158.140137
14/05/2012,5083.620117
15/05/2012,4977.450195
16/05/2012,4864.22998
17/05/2012,5017.02002
18/05/2012,4879.419922
21/05/2012,4954
22/05/2012,4958.430176
23/05/2012,4928.529785
24/05/2012,4904.220215
25/05/2012,4925.970215
28/05/2012,4952.740234
29/05/2012,5023.109863
30/05/2012,5018.319824
31/05/2012,5091.22998
01/06/2012,5062.439941
04/06/2012,4890.200195
05/06/2012,4925.669922
06/06/2012,4966.580078
07/06/2012,5022.950195
08/06/2012,4994.069824
11/06/2012,5075.850098
13/06/2012,5109.609863
14/06/2012,5020.850098
15/06/2012,4930.629883
18/06/2012,5050.410156
19/06/2012,5081.609863
20/06/2012,5146.459961
21/06/2012,5109.430176
22/06/2012,5120.069824
25/06/2012,5167.200195
26/06/2012,5193.839844
27/06/2012,5257.919922
28/06/2012,5256.149902
29/06/2012,5246.410156
02/07/2012,5300.240234
03/07/2012,5365.700195
04/07/2012,5354.720215
05/07/2012,5369.97998
06/07/2012,5362.680176
09/07/2012,5263.740234
10/07/2012,5240.279785
11/07/2012,5235.439941
12/07/2012,5205.189941
13/07/2012,5214.52002
16/07/2012,5297.990234
17/07/2012,5285.120117
18/07/2012,5220.549805
19/07/2012,5189.370117
20/07/2012,5210.890137
23/07/2012,5139.399902
24/07/2012,5159.740234
25/07/2012,5161.799805
26/07/2012,5152.560059
27/07/2012,5219.549805
30/07/2012,5277.899902
31/07/2012,5307.660156
01/08/2012,5298.720215
02/08/2012,5293.399902
03/08/2012,5285.910156
06/08/2012,5284.160156
08/08/2012,5308.669922
09/08/2012,5256.609863
10/08/2012,5263.350098
13/08/2012,5271.779785
14/08/2012,5265.939941
15/08/2012,5266.660156
16/08/2012,5219.509766
17/08/2012,5206.810059
22/08/2012,5152.149902
23/08/2012,5202.839844
24/08/2012,5143.350098
28/08/2012,5175.620117
29/08/2012,5195.720215
30/08/2012,5149.310059
31/08/2012,5196.189941
03/09/2012,5219.080078
04/09/2012,5175.870117
05/09/2012,5150.810059
06/09/2012,5150.109863
07/09/2012,5201.319824
10/09/2012,5190.810059
11/09/2012,5186.049805
12/09/2012,5207.100098
13/09/2012,5240.5
14/09/2012,5322.470215
17/09/2012,5350.899902
18/09/2012,5331.129883
19/09/2012,5317.029785
20/09/2012,5294.970215
21/09/2012,5292.060059
24/09/2012,5325.600098
25/09/2012,5325.169922
26/09/2012,5292.629883
27/09/2012,5301.490234
28/09/2012,5346.100098
01/10/2012,5308.52002
02/10/2012,5348.680176
03/10/2012,5375.52002
04/10/2012,5443.740234
05/10/2012,5439.839844
08/10/2012,5434.129883
09/10/2012,5394.899902
10/10/2012,5369.600098
11/10/2012,5353.470215
12/10/2012,5369.720215
15/10/2012,5383.220215
16/10/2012,5399.939941
17/10/2012,5438.379883
18/10/2012,5435.939941
19/10/2012,5432.359863
22/10/2012,5424.790039
23/10/2012,5432.319824
24/10/2012,5398.689941
25/10/2012,5405.160156
29/10/2012,5397.419922
30/10/2012,5426.669922
31/10/2012,5424.509766
05/11/2012,5457.819824
06/11/2012,5473.609863
07/11/2012,5437.290039
08/11/2012,5446.709961
09/11/2012,5468.790039
12/11/2012,5470.700195
13/11/2012,5455.919922
14/11/2012,5451.089844
15/11/2012,5414.819824
16/11/2012,5439.279785
19/11/2012,5449.549805
20/11/2012,5500.580078
21/11/2012,5534.180176
22/11/2012,5513.370117
23/11/2012,5552.339844
26/11/2012,5579.419922
27/11/2012,5586.450195
28/11/2012,5633.720215
29/11/2012,5640.450195
03/12/2012,5672.700195
04/12/2012,5706.279785
05/12/2012,5687.720215
06/12/2012,5763.640137
07/12/2012,5794.200195
10/12/2012,5757.540039
11/12/2012,5831.5
12/12/2012,5819.790039
13/12/2012,5787.950195
14/12/2012,5707.109863
17/12/2012,5623.850098
18/12/2012,5636.589844
